prompt_idx,transformation,layer,harmful_proj,harmless_proj,gap
6,direct,16,19.859375,-15.2734375,35.1328125
6,direct,17,20.1875,-15.1953125,35.3828125
6,direct,18,19.390625,-16.640625,36.03125
6,direct,19,24.65625,-14.546875,39.203125
6,direct,20,18.0,-26.78125,44.78125
6,direct,21,23.453125,-23.8125,47.265625
6,direct,22,29.78125,-21.421875,51.203125
6,direct,23,37.59375,-20.515625,58.109375
6,direct,24,39.96875,-22.078125,62.046875
6,direct,25,54.1875,-14.8984375,69.0859375
6,direct,26,52.3125,-21.40625,73.71875
6,direct,27,54.46875,-27.671875,82.140625
6,direct,28,99.5625,40.0,59.5625
6,json,0,-0.03485107421875,-0.03485107421875,0.0
6,json,1,-0.292724609375,-0.360107421875,0.0673828125
6,json,2,-0.447509765625,-0.609375,0.161865234375
6,json,3,-1.1767578125,-1.3076171875,0.130859375
6,json,4,-1.2958984375,-1.498046875,0.2021484375
6,json,5,-1.6357421875,-1.779296875,0.1435546875
6,json,6,-2.177734375,-2.322265625,0.14453125
6,json,7,-2.4609375,-2.576171875,0.115234375
6,json,8,-1.5947265625,-1.8056640625,0.2109375
6,json,9,-1.828125,-2.046875,0.21875
6,json,10,-1.138671875,-1.3515625,0.212890625
6,json,11,-1.8525390625,-2.216796875,0.3642578125
6,json,12,-1.044921875,-1.359375,0.314453125
6,json,13,-2.14453125,-2.46484375,0.3203125
6,json,14,-1.7958984375,-2.4453125,0.6494140625
6,json,15,-1.9140625,-2.6796875,0.765625
6,json,16,-0.51806640625,-1.583984375,1.06591796875
6,json,17,-0.307373046875,-1.5615234375,1.254150390625
6,json,18,-1.4169921875,-2.765625,1.3486328125
6,json,19,0.07861328125,-1.3564453125,1.43505859375
6,json,20,-3.421875,-4.71484375,1.29296875
6,json,21,-1.5703125,-4.46875,2.8984375
6,json,22,0.90478515625,-4.0390625,4.94384765625
6,json,23,4.1796875,-0.64111328125,4.82080078125
6,json,24,3.80078125,-1.5966796875,5.3974609375
6,json,25,10.8359375,2.875,7.9609375
6,json,26,8.8515625,-0.373779296875,9.225341796875
6,json,27,9.5078125,-2.998046875,12.505859375
6,json,28,57.90625,34.34375,23.5625
6,xml,0,-0.0015106201171875,-0.0015106201171875,0.0
6,xml,1,0.01084136962890625,-0.0212860107421875,0.03212738037109375
6,xml,2,-0.3662109375,-0.497314453125,0.131103515625
6,xml,3,-1.1689453125,-1.275390625,0.1064453125
6,xml,4,-1.7490234375,-1.9326171875,0.18359375
6,xml,5,-2.443359375,-2.6640625,0.220703125
6,xml,6,-3.107421875,-3.484375,0.376953125
6,xml,7,-2.822265625,-3.107421875,0.28515625
6,xml,8,-1.7900390625,-2.099609375,0.3095703125
6,xml,9,-1.9482421875,-2.806640625,0.8583984375
6,xml,10,-1.482421875,-2.326171875,0.84375
6,xml,11,-0.82421875,-2.44921875,1.625
6,xml,12,1.7041015625,-0.83056640625,2.53466796875
6,xml,13,1.33203125,-1.4091796875,2.7412109375
6,xml,14,2.76171875,-1.736328125,4.498046875
6,xml,15,3.048828125,-2.337890625,5.38671875
6,xml,16,4.49609375,-1.2548828125,5.7509765625
6,xml,17,6.2734375,-1.0849609375,7.3583984375
6,xml,18,5.40234375,-2.345703125,7.748046875
6,xml,19,7.15625,-0.429931640625,7.586181640625
6,xml,20,2.046875,-5.14453125,7.19140625
6,xml,21,2.724609375,-4.9140625,7.638671875
6,xml,22,4.19140625,-5.40625,9.59765625
6,xml,23,8.4609375,-1.5546875,10.015625
6,xml,24,8.703125,-2.396484375,11.099609375
6,xml,25,15.0,1.658203125,13.341796875
6,xml,26,12.8203125,-2.361328125,15.181640625
6,xml,27,10.2734375,-6.1953125,16.46875
6,xml,28,40.90625,21.15625,19.75
6,markdown,0,-0.033660888671875,-0.033660888671875,0.0
6,markdown,1,-0.103759765625,-0.1788330078125,0.0750732421875
6,markdown,2,-0.650390625,-0.7666015625,0.1162109375
6,markdown,3,-0.034210205078125,-0.1636962890625,0.129486083984375
6,markdown,4,-0.83447265625,-0.986328125,0.15185546875
6,markdown,5,-0.7822265625,-0.9560546875,0.173828125
6,markdown,6,-1.7080078125,-1.8974609375,0.189453125
6,markdown,7,-1.6533203125,-1.869140625,0.2158203125
6,markdown,8,-1.3369140625,-1.6103515625,0.2734375
6,markdown,9,-1.4072265625,-1.646484375,0.2392578125
6,markdown,10,-2.078125,-2.390625,0.3125
6,markdown,11,-1.1298828125,-1.669921875,0.5400390625
6,markdown,12,1.1650390625,0.0036144256591796875,1.1614246368408203
6,markdown,13,0.50341796875,-0.58544921875,1.0888671875
6,markdown,14,1.908203125,0.408203125,1.5
6,markdown,15,2.279296875,0.6728515625,1.6064453125
6,markdown,16,4.16015625,1.2294921875,2.9306640625
6,markdown,17,5.109375,1.9951171875,3.1142578125
6,markdown,18,4.1875,0.9521484375,3.2353515625
6,markdown,19,6.32421875,2.935546875,3.388671875
6,markdown,20,1.458984375,-2.44921875,3.908203125
6,markdown,21,3.08203125,-2.568359375,5.650390625
6,markdown,22,6.72265625,-2.25,8.97265625
6,markdown,23,13.3671875,3.115234375,10.251953125
6,markdown,24,14.3671875,3.55859375,10.80859375
6,markdown,25,22.625,9.015625,13.609375
6,markdown,26,17.921875,2.685546875,15.236328125
6,markdown,27,17.578125,-0.7275390625,18.3056640625
6,markdown,28,72.5,58.96875,13.53125
6,roleplay,0,0.1689453125,-0.20703125,0.3759765625
6,roleplay,1,4.38671875,-4.10546875,8.4921875
6,roleplay,2,7.34765625,-5.3828125,12.73046875
6,roleplay,3,8.1328125,-8.203125,16.3359375
6,roleplay,4,7.38671875,-9.5,16.88671875
6,roleplay,5,9.484375,-11.8203125,21.3046875
6,roleplay,6,11.671875,-10.5859375,22.2578125
6,roleplay,7,9.7890625,-10.8125,20.6015625
6,roleplay,8,11.03125,-12.703125,23.734375
6,roleplay,9,10.5,-15.765625,26.265625
6,roleplay,10,13.734375,-16.09375,29.828125
6,roleplay,11,13.765625,-15.03125,28.796875
6,roleplay,12,18.15625,-11.8125,29.96875
6,roleplay,13,17.796875,-13.4921875,31.2890625
6,roleplay,14,18.265625,-12.7265625,30.9921875
6,roleplay,15,17.15625,-13.3984375,30.5546875
6,roleplay,16,18.703125,-12.7890625,31.4921875
6,roleplay,17,18.5,-12.5703125,31.0703125
6,roleplay,18,17.78125,-13.828125,31.609375
6,roleplay,19,21.859375,-12.1953125,34.0546875
6,roleplay,20,15.03125,-24.09375,39.125
6,roleplay,21,20.15625,-21.015625,41.171875
6,roleplay,22,25.015625,-17.71875,42.734375
6,roleplay,23,31.578125,-15.546875,47.125
6,roleplay,24,33.28125,-15.6796875,48.9609375
6,roleplay,25,42.8125,-8.78125,51.59375
6,roleplay,26,39.96875,-15.1484375,55.1171875
6,roleplay,27,41.0,-20.40625,61.40625
6,roleplay,28,96.5,44.1875,52.3125
6,nested,0,0.1689453125,-0.20703125,0.3759765625
6,nested,1,4.46484375,-4.23828125,8.703125
6,nested,2,7.52734375,-5.9609375,13.48828125
6,nested,3,8.0859375,-8.6171875,16.703125
6,nested,4,7.48046875,-10.0703125,17.55078125
6,nested,5,9.484375,-12.53125,22.015625
6,nested,6,12.1953125,-10.8359375,23.03125
6,nested,7,9.9609375,-11.09375,21.0546875
6,nested,8,11.109375,-13.2421875,24.3515625
6,nested,9,10.59375,-16.484375,27.078125
6,nested,10,13.6640625,-16.8125,30.4765625
6,nested,11,13.8671875,-16.1875,30.0546875
6,nested,12,18.5,-12.7734375,31.2734375
6,nested,13,18.296875,-14.328125,32.625
6,nested,14,18.8125,-13.5390625,32.3515625
6,nested,15,17.875,-14.3046875,32.1796875
6,nested,16,19.296875,-13.5,32.796875
6,nested,17,19.390625,-13.0625,32.453125
6,nested,18,18.453125,-14.140625,32.59375
6,nested,19,23.234375,-11.8828125,35.1171875
6,nested,20,15.3984375,-24.546875,39.9453125
6,nested,21,20.515625,-21.578125,42.09375
6,nested,22,25.921875,-18.8125,44.734375
6,nested,23,32.59375,-17.25,49.84375
6,nested,24,34.3125,-18.765625,53.078125
6,nested,25,44.90625,-11.8125,56.71875
6,nested,26,42.09375,-19.328125,61.421875
6,nested,27,43.46875,-24.5625,68.03125
6,nested,28,102.0,49.03125,52.96875
7,direct,0,0.1802978515625,-0.184326171875,0.3646240234375
7,direct,1,3.291015625,-3.16015625,6.451171875
7,direct,2,4.12890625,-5.30078125,9.4296875
7,direct,3,4.25,-13.4921875,17.7421875
7,direct,4,4.31640625,-13.3515625,17.66796875
7,direct,5,3.802734375,-15.3515625,19.154296875
7,direct,6,5.4453125,-14.9140625,20.359375
7,direct,7,3.98828125,-14.0078125,17.99609375
7,direct,8,5.14453125,-14.9765625,20.12109375
7,direct,9,3.69921875,-17.96875,21.66796875
7,direct,10,5.2890625,-19.09375,24.3828125
7,direct,11,5.34375,-18.78125,24.125
7,direct,12,9.296875,-13.7421875,23.0390625
7,direct,13,8.515625,-14.59375,23.109375
7,direct,14,9.7578125,-14.4609375,24.21875
7,direct,15,10.9375,-14.5390625,25.4765625
7,direct,16,12.1171875,-13.703125,25.8203125
7,direct,17,11.3515625,-14.1171875,25.46875
7,direct,18,9.5859375,-16.015625,25.6015625
7,direct,19,12.421875,-14.046875,26.46875
7,direct,20,2.06640625,-28.375,30.44140625
7,direct,21,6.75390625,-25.125,31.87890625
7,direct,22,10.9453125,-24.546875,35.4921875
7,direct,23,21.09375,-21.421875,42.515625
7,direct,24,23.0,-24.921875,47.921875
7,direct,25,36.03125,-21.328125,57.359375
7,direct,26,34.375,-27.40625,61.78125
7,direct,27,37.40625,-28.078125,65.484375
7,direct,28,87.4375,30.34375,57.09375
7,json,0,-0.03485107421875,-0.03485107421875,0.0
7,json,1,-0.343994140625,-0.362060546875,0.01806640625
7,json,2,-0.5439453125,-0.6015625,0.0576171875
7,json,3,-1.208984375,-1.259765625,0.05078125
7,json,4,-1.4248046875,-1.42578125,0.0009765625
7,json,5,-1.7685546875,-1.78515625,0.0166015625
7,json,6,-2.26171875,-2.25390625,-0.0078125
7,json,7,-2.423828125,-2.4921875,0.068359375
7,json,8,-1.658203125,-1.7275390625,0.0693359375
7,json,9,-1.8291015625,-1.9423828125,0.11328125
7,json,10,-1.2685546875,-1.4697265625,0.201171875
7,json,11,-2.146484375,-2.259765625,0.11328125
7,json,12,-1.3310546875,-1.4541015625,0.123046875
7,json,13,-2.46875,-2.623046875,0.154296875
7,json,14,-2.193359375,-2.41796875,0.224609375
7,json,15,-2.400390625,-2.677734375,0.27734375
7,json,16,-0.9814453125,-1.5107421875,0.529296875
7,json,17,-0.69091796875,-1.470703125,0.77978515625
7,json,18,-1.80859375,-2.71875,0.91015625
7,json,19,-0.35498046875,-1.431640625,1.07666015625
7,json,20,-3.5,-4.7265625,1.2265625
7,json,21,-2.08984375,-4.33984375,2.25
7,json,22,0.611328125,-4.23828125,4.849609375
7,json,23,4.03125,-1.3408203125,5.3720703125
7,json,24,3.91015625,-2.72265625,6.6328125
7,json,25,10.9453125,0.59033203125,10.35498046875
7,json,26,7.8203125,-2.646484375,10.466796875
7,json,27,8.296875,-4.515625,12.8125
7,json,28,52.34375,34.5625,17.78125
7,xml,0,-0.0015106201171875,-0.0015106201171875,0.0
7,xml,1,-0.037322998046875,-0.0714111328125,0.034088134765625
7,xml,2,-0.50048828125,-0.59033203125,0.08984375
7,xml,3,-1.28125,-1.3154296875,0.0341796875
7,xml,4,-1.9345703125,-1.9833984375,0.048828125
7,xml,5,-2.578125,-2.65234375,0.07421875
7,xml,6,-3.365234375,-3.46875,0.103515625
7,xml,7,-3.05078125,-3.34375,0.29296875
7,xml,8,-1.96484375,-2.283203125,0.318359375
7,xml,9,-2.16015625,-2.748046875,0.587890625
7,xml,10,-1.7880859375,-2.599609375,0.8115234375
7,xml,11,-1.7421875,-2.865234375,1.123046875
7,xml,12,-0.058013916015625,-1.291015625,1.233001708984375
7,xml,13,-0.8154296875,-2.099609375,1.2841796875
7,xml,14,-0.283203125,-2.384765625,2.1015625
7,xml,15,-0.52197265625,-2.908203125,2.38623046875
7,xml,16,2.58984375,-1.5849609375,4.1748046875
7,xml,17,4.4296875,-1.70703125,6.13671875
7,xml,18,3.53515625,-3.23828125,6.7734375
7,xml,19,5.37890625,-1.1455078125,6.5244140625
7,xml,20,0.35302734375,-5.8984375,6.25146484375
7,xml,21,1.0693359375,-5.703125,6.7724609375
7,xml,22,2.974609375,-6.56640625,9.541015625
7,xml,23,7.625,-3.087890625,10.712890625
7,xml,24,8.5546875,-4.33203125,12.88671875
7,xml,25,16.046875,-2.037109375,18.083984375
7,xml,26,12.3203125,-5.8359375,18.15625
7,xml,27,11.4609375,-8.8203125,20.28125
7,xml,28,45.09375,28.09375,17.0
7,markdown,0,-0.033660888671875,-0.033660888671875,0.0
7,markdown,1,-0.14794921875,-0.1846923828125,0.0367431640625
7,markdown,2,-0.734375,-0.80322265625,0.06884765625
7,markdown,3,-0.10858154296875,-0.1363525390625,0.02777099609375
7,markdown,4,-0.97509765625,-1.021484375,0.04638671875
7,markdown,5,-0.80517578125,-0.87060546875,0.0654296875
7,markdown,6,-1.8310546875,-1.9052734375,0.07421875
7,markdown,7,-1.837890625,-1.9140625,0.076171875
7,markdown,8,-1.4794921875,-1.53515625,0.0556640625
7,markdown,9,-1.5302734375,-1.6220703125,0.091796875
7,markdown,10,-2.138671875,-2.267578125,0.12890625
7,markdown,11,-1.388671875,-1.5947265625,0.2060546875
7,markdown,12,0.64892578125,-0.025238037109375,0.674163818359375
7,markdown,13,0.1240234375,-0.5029296875,0.626953125
7,markdown,14,1.4794921875,0.5009765625,0.978515625
7,markdown,15,1.8984375,0.6123046875,1.2861328125
7,markdown,16,4.12109375,0.76318359375,3.35791015625
7,markdown,17,4.78125,1.095703125,3.685546875
7,markdown,18,3.79296875,0.34033203125,3.45263671875
7,markdown,19,6.00390625,2.2421875,3.76171875
7,markdown,20,1.2568359375,-2.763671875,4.0205078125
7,markdown,21,2.09375,-3.322265625,5.416015625
7,markdown,22,5.01171875,-3.123046875,8.134765625
7,markdown,23,11.6171875,1.7841796875,9.8330078125
7,markdown,24,12.5546875,1.8115234375,10.7431640625
7,markdown,25,19.71875,5.91796875,13.80078125
7,markdown,26,14.5703125,-0.37890625,14.94921875
7,markdown,27,14.84375,-2.63671875,17.48046875
7,markdown,28,68.375,56.375,12.0
7,roleplay,0,0.1802978515625,-0.184326171875,0.3646240234375
7,roleplay,1,3.123046875,-3.056640625,6.1796875
7,roleplay,2,4.30859375,-4.52734375,8.8359375
7,roleplay,3,4.53515625,-11.6328125,16.16796875
7,roleplay,4,4.17578125,-11.8671875,16.04296875
7,roleplay,5,4.140625,-13.5234375,17.6640625
7,roleplay,6,4.875,-13.125,18.0
7,roleplay,7,3.9921875,-12.375,16.3671875
7,roleplay,8,5.625,-13.4140625,19.0390625
7,roleplay,9,4.703125,-16.28125,20.984375
7,roleplay,10,6.20703125,-17.171875,23.37890625
7,roleplay,11,6.9375,-16.421875,23.359375
7,roleplay,12,10.859375,-11.2109375,22.0703125
7,roleplay,13,10.0390625,-11.9140625,21.953125
7,roleplay,14,11.0625,-11.671875,22.734375
7,roleplay,15,11.8359375,-11.8828125,23.71875
7,roleplay,16,12.671875,-11.15625,23.828125
7,roleplay,17,12.203125,-11.1015625,23.3046875
7,roleplay,18,11.046875,-12.71875,23.765625
7,roleplay,19,13.6328125,-11.1640625,24.796875
7,roleplay,20,4.1640625,-24.78125,28.9453125
7,roleplay,21,8.046875,-20.96875,29.015625
7,roleplay,22,12.140625,-19.8125,31.953125
7,roleplay,23,21.1875,-15.0703125,36.2578125
7,roleplay,24,22.921875,-16.828125,39.75
7,roleplay,25,35.28125,-11.734375,47.015625
7,roleplay,26,32.71875,-17.53125,50.25
7,roleplay,27,34.65625,-19.578125,54.234375
7,roleplay,28,86.6875,39.34375,47.34375
7,nested,0,0.1802978515625,-0.184326171875,0.3646240234375
7,nested,1,3.150390625,-3.080078125,6.23046875
7,nested,2,4.23046875,-4.73046875,8.9609375
7,nested,3,4.37109375,-12.46875,16.83984375
7,nested,4,4.16015625,-12.4375,16.59765625
7,nested,5,3.916015625,-14.3984375,18.314453125
7,nested,6,5.12890625,-13.7265625,18.85546875
7,nested,7,4.234375,-13.0,17.234375
7,nested,8,5.5,-14.0390625,19.5390625
7,nested,9,4.36328125,-16.84375,21.20703125
7,nested,10,5.76171875,-17.9375,23.69921875
7,nested,11,5.8828125,-17.40625,23.2890625
7,nested,12,9.625,-12.4609375,22.0859375
7,nested,13,8.90625,-13.1953125,22.1015625
7,nested,14,10.15625,-12.8984375,23.0546875
7,nested,15,11.0,-13.015625,24.015625
7,nested,16,11.9921875,-12.109375,24.1015625
7,nested,17,11.6015625,-12.140625,23.7421875
7,nested,18,10.1640625,-13.6875,23.8515625
7,nested,19,13.2578125,-11.5703125,24.828125
7,nested,20,3.15234375,-25.359375,28.51171875
7,nested,21,7.46875,-21.875,29.34375
7,nested,22,12.0390625,-20.9375,32.9765625
7,nested,23,21.375,-16.828125,38.203125
7,nested,24,23.171875,-19.390625,42.5625
7,nested,25,35.84375,-14.578125,50.421875
7,nested,26,33.4375,-20.59375,54.03125
7,nested,27,35.625,-21.796875,57.421875
7,nested,28,91.375,40.96875,50.40625
8,direct,0,0.13818359375,-0.163818359375,0.302001953125
8,direct,1,2.990234375,-1.66015625,4.650390625
8,direct,2,2.85546875,-2.494140625,5.349609375
8,direct,3,3.755859375,-4.35546875,8.111328125
8,direct,4,3.83984375,-5.0,8.83984375
8,direct,5,5.28125,-6.12890625,11.41015625
8,direct,6,6.640625,-5.625,12.265625
8,direct,7,7.7890625,-5.828125,13.6171875
8,direct,8,9.734375,-6.1796875,15.9140625
8,direct,9,9.1796875,-8.171875,17.3515625
8,direct,10,11.0703125,-9.328125,20.3984375
8,direct,11,10.6640625,-9.4609375,20.125
8,direct,12,13.7421875,-4.65234375,18.39453125
8,direct,13,13.8125,-5.66796875,19.48046875
8,direct,14,15.1015625,-5.2421875,20.34375
8,direct,15,16.453125,-5.8203125,22.2734375
8,direct,16,16.8125,-4.76953125,21.58203125
8,direct,17,16.578125,-4.62890625,21.20703125
8,direct,18,16.453125,-7.17578125,23.62890625
8,direct,19,21.84375,-3.349609375,25.193359375
8,direct,20,16.90625,-14.59375,31.5
8,direct,21,20.46875,-12.6875,33.15625
8,direct,22,25.265625,-12.0078125,37.2734375
8,direct,23,33.1875,-7.4296875,40.6171875
8,direct,24,34.125,-7.30859375,41.43359375
8,direct,25,45.34375,-0.0191802978515625,45.36293029785156
8,direct,26,43.21875,-4.18359375,47.40234375
8,direct,27,44.09375,-6.44140625,50.53515625
8,direct,28,92.5,54.03125,38.46875
8,json,0,-0.03485107421875,-0.03485107421875,0.0
8,json,1,-0.317626953125,-0.346435546875,0.02880859375
8,json,2,-0.47021484375,-0.55126953125,0.0810546875
8,json,3,-1.11328125,-1.2265625,0.11328125
8,json,4,-1.2333984375,-1.3671875,0.1337890625
8,json,5,-1.5751953125,-1.6953125,0.1201171875
8,json,6,-2.0625,-2.24609375,0.18359375
8,json,7,-2.361328125,-2.48046875,0.119140625
8,json,8,-1.6201171875,-1.728515625,0.1083984375
8,json,9,-1.8603515625,-1.9697265625,0.109375
8,json,10,-1.3427734375,-1.345703125,0.0029296875
8,json,11,-1.939453125,-2.0390625,0.099609375
8,json,12,-1.119140625,-1.138671875,0.01953125
8,json,13,-2.240234375,-2.283203125,0.04296875
8,json,14,-1.97265625,-2.125,0.15234375
8,json,15,-2.091796875,-2.306640625,0.21484375
8,json,16,-0.779296875,-1.208984375,0.4296875
8,json,17,-0.4765625,-1.119140625,0.642578125
8,json,18,-1.55859375,-2.423828125,0.865234375
8,json,19,-0.156494140625,-1.1064453125,0.949951171875
8,json,20,-3.65234375,-4.6328125,0.98046875
8,json,21,-1.9287109375,-4.234375,2.3056640625
8,json,22,0.00643157958984375,-3.478515625,3.4849472045898438
8,json,23,3.455078125,-0.33056640625,3.78564453125
8,json,24,3.048828125,-1.6103515625,4.6591796875
8,json,25,9.921875,2.689453125,7.232421875
8,json,26,8.2890625,-0.31298828125,8.60205078125
8,json,27,8.359375,-2.40625,10.765625
8,json,28,55.0625,35.09375,19.96875
8,xml,0,-0.0015106201171875,-0.0015106201171875,0.0
8,xml,1,0.0243988037109375,-0.0305633544921875,0.054962158203125
8,xml,2,-0.407958984375,-0.53955078125,0.131591796875
8,xml,3,-1.2021484375,-1.2900390625,0.087890625
8,xml,4,-1.7275390625,-1.8076171875,0.080078125
8,xml,5,-2.41015625,-2.505859375,0.095703125
8,xml,6,-3.134765625,-3.3359375,0.201171875
8,xml,7,-2.88671875,-3.033203125,0.146484375
8,xml,8,-1.9052734375,-2.03515625,0.1298828125
8,xml,9,-2.1328125,-2.6015625,0.46875
8,xml,10,-1.70703125,-2.318359375,0.611328125
8,xml,11,-1.4873046875,-2.439453125,0.9521484375
8,xml,12,0.2435302734375,-0.86328125,1.1068115234375
8,xml,13,-0.35546875,-1.47265625,1.1171875
8,xml,14,0.365234375,-1.8203125,2.185546875
8,xml,15,0.1580810546875,-2.4375,2.5955810546875
8,xml,16,2.171875,-1.103515625,3.275390625
8,xml,17,3.263671875,-0.9833984375,4.2470703125
8,xml,18,2.404296875,-2.279296875,4.68359375
8,xml,19,4.20703125,-0.55712890625,4.76416015625
8,xml,20,-0.607421875,-5.58203125,4.974609375
8,xml,21,0.333251953125,-5.17578125,5.509033203125
8,xml,22,2.01953125,-5.41015625,7.4296875
8,xml,23,5.953125,-2.1328125,8.0859375
8,xml,24,6.27734375,-3.990234375,10.267578125
8,xml,25,15.0390625,-0.70703125,15.74609375
8,xml,26,11.5390625,-5.66015625,17.19921875
8,xml,27,9.8046875,-8.640625,18.4453125
8,xml,28,35.0,14.7421875,20.2578125
8,markdown,0,-0.033660888671875,-0.033660888671875,0.0
8,markdown,1,-0.141357421875,-0.17578125,0.034423828125
8,markdown,2,-0.6796875,-0.7568359375,0.0771484375
8,markdown,3,-0.09515380859375,-0.1190185546875,0.02386474609375
8,markdown,4,-0.9365234375,-0.935546875,-0.0009765625
8,markdown,5,-0.9169921875,-0.873046875,-0.0439453125
8,markdown,6,-1.7958984375,-1.7900390625,-0.005859375
8,markdown,7,-1.76953125,-1.8125,0.04296875
8,markdown,8,-1.40625,-1.5390625,0.1328125
8,markdown,9,-1.5908203125,-1.6904296875,0.099609375
8,markdown,10,-2.16796875,-2.40625,0.23828125
8,markdown,11,-1.236328125,-1.7900390625,0.5537109375
8,markdown,12,1.029296875,0.042205810546875,0.987091064453125
8,markdown,13,0.51611328125,-0.499267578125,1.015380859375
8,markdown,14,1.8955078125,0.437744140625,1.457763671875
8,markdown,15,2.42578125,0.54345703125,1.88232421875
8,markdown,16,4.36328125,1.255859375,3.107421875
8,markdown,17,5.5078125,1.9091796875,3.5986328125
8,markdown,18,4.72265625,0.84814453125,3.87451171875
8,markdown,19,6.76171875,2.759765625,4.001953125
8,markdown,20,2.064453125,-2.72265625,4.787109375
8,markdown,21,3.62890625,-2.75390625,6.3828125
8,markdown,22,6.22265625,-2.06640625,8.2890625
8,markdown,23,12.6328125,3.501953125,9.130859375
8,markdown,24,13.5,3.626953125,9.873046875
8,markdown,25,21.640625,8.59375,13.046875
8,markdown,26,17.109375,2.501953125,14.607421875
8,markdown,27,16.515625,0.0240936279296875,16.491531372070312
8,markdown,28,71.3125,59.28125,12.03125
8,roleplay,0,0.13818359375,-0.163818359375,0.302001953125
8,roleplay,1,2.94140625,-1.7109375,4.65234375
8,roleplay,2,2.96875,-2.220703125,5.189453125
8,roleplay,3,4.19921875,-4.03515625,8.234375
8,roleplay,4,3.939453125,-4.62890625,8.568359375
8,roleplay,5,5.40625,-5.25,10.65625
8,roleplay,6,6.609375,-4.8203125,11.4296875
8,roleplay,7,7.63671875,-5.0078125,12.64453125
8,roleplay,8,9.171875,-5.28515625,14.45703125
8,roleplay,9,9.046875,-7.296875,16.34375
8,roleplay,10,11.453125,-8.4140625,19.8671875
8,roleplay,11,10.953125,-8.4765625,19.4296875
8,roleplay,12,13.8984375,-3.76953125,17.66796875
8,roleplay,13,13.671875,-4.7421875,18.4140625
8,roleplay,14,15.0859375,-4.15625,19.2421875
8,roleplay,15,16.34375,-4.578125,20.921875
8,roleplay,16,16.640625,-3.447265625,20.087890625
8,roleplay,17,16.0625,-3.2265625,19.2890625
8,roleplay,18,16.078125,-5.22265625,21.30078125
8,roleplay,19,20.328125,-2.185546875,22.513671875
8,roleplay,20,14.515625,-13.2578125,27.7734375
8,roleplay,21,18.4375,-10.984375,29.421875
8,roleplay,22,22.328125,-9.75,32.078125
8,roleplay,23,30.078125,-5.28125,35.359375
8,roleplay,24,30.6875,-4.65625,35.34375
8,roleplay,25,41.75,2.09765625,39.65234375
8,roleplay,26,39.46875,-2.6875,42.15625
8,roleplay,27,39.375,-5.6015625,44.9765625
8,roleplay,28,87.875,53.46875,34.40625
8,nested,0,0.13818359375,-0.163818359375,0.302001953125
8,nested,1,2.919921875,-1.7412109375,4.6611328125
8,nested,2,2.865234375,-2.33203125,5.197265625
8,nested,3,4.09375,-4.27734375,8.37109375
8,nested,4,4.125,-4.890625,9.015625
8,nested,5,5.73828125,-5.33203125,11.0703125
8,nested,6,7.10546875,-4.7578125,11.86328125
8,nested,7,7.96484375,-5.07421875,13.0390625
8,nested,8,9.46875,-5.2265625,14.6953125
8,nested,9,9.0859375,-6.984375,16.0703125
8,nested,10,11.3828125,-7.91796875,19.30078125
8,nested,11,10.9609375,-8.390625,19.3515625
8,nested,12,13.84375,-3.78125,17.625
8,nested,13,13.765625,-4.80859375,18.57421875
8,nested,14,15.0625,-4.140625,19.203125
8,nested,15,16.484375,-4.59375,21.078125
8,nested,16,16.625,-3.513671875,20.138671875
8,nested,17,16.46875,-3.16796875,19.63671875
8,nested,18,16.265625,-5.1796875,21.4453125
8,nested,19,21.265625,-1.6064453125,22.8720703125
8,nested,20,14.953125,-12.859375,27.8125
8,nested,21,18.453125,-10.28125,28.734375
8,nested,22,22.6875,-8.84375,31.53125
8,nested,23,30.234375,-4.15625,34.390625
8,nested,24,30.375,-3.703125,34.078125
8,nested,25,42.125,3.8125,38.3125
8,nested,26,39.84375,-0.8896484375,40.7333984375
8,nested,27,40.125,-3.0703125,43.1953125
8,nested,28,92.9375,62.875,30.0625
9,direct,0,0.07122802734375,-0.12646484375,0.19769287109375
9,direct,1,0.9384765625,-0.890625,1.8291015625
9,direct,2,-0.6162109375,-1.9033203125,1.287109375
9,direct,3,1.490234375,-4.0390625,5.529296875
9,direct,4,0.0675048828125,-7.16015625,7.2276611328125
9,direct,5,0.93505859375,-8.7734375,9.70849609375
9,direct,6,0.62890625,-7.0859375,7.71484375
9,direct,7,0.490234375,-6.72265625,7.212890625
9,direct,8,0.41552734375,-6.546875,6.96240234375
9,direct,9,-2.099609375,-8.40625,6.306640625
9,direct,10,-1.4482421875,-8.3828125,6.9345703125
9,direct,11,0.0218963623046875,-6.8125,6.8343963623046875
9,direct,12,2.935546875,-3.171875,6.107421875
9,direct,13,2.53125,-3.9453125,6.4765625
9,direct,14,3.484375,-4.09765625,7.58203125
9,direct,15,3.01953125,-4.6875,7.70703125
9,direct,16,3.904296875,-4.14453125,8.048828125
9,direct,17,4.65234375,-3.66015625,8.3125
9,direct,18,3.001953125,-5.796875,8.798828125
9,direct,19,5.09765625,-2.953125,8.05078125
9,direct,20,-2.658203125,-15.4296875,12.771484375
9,direct,21,1.212890625,-12.9765625,14.189453125
9,direct,22,6.1171875,-11.0234375,17.140625
9,direct,23,14.4140625,-5.03515625,19.44921875
9,direct,24,16.875,-7.07421875,23.94921875
9,direct,25,28.9375,-0.06268310546875,29.00018310546875
9,direct,26,26.59375,-5.05859375,31.65234375
